Date,Title
2012/12/5,"US STOCKS-Wall St rebounds as banks, Travelers offset Apple"
2012/12/6,Apple's market cap falls below $500 billion as shares keep falling
2012/12/6,"US STOCKS-Wall St flat, Apple helps techs to rise"
2012/12/6,"WiLan sues Apple, HTC, Sierra Wireless"
2012/12/6,Bend it like Samsung: new Galaxy phone may have unbreakable screen
2012/12/7,China's mini Apple takes slice of smartphone pie
2012/12/7,"US STOCKS-Solid jobs data spurs little buying, Apple falls again"
2012/12/13,"Jury says Apple iPhone violated three patents, damages unclear"
2012/12/14,"Wall Street succumbs to Apple's fall, cliff uncertainty"
2012/12/14,"Wall Street ends lower on sour Apple, cliff uncertainty"
2012/12/14,US STOCKS SNAPSHOT-Wall St falls with Apple as 'cliff' looms
2012/12/14,Apple shares fall in premarket trade
2012/12/14,"US STOCKS-Wall St drops as Apple falls, 'cliff' looms"
2012/12/14,"Apple falls on lower shipment forecasts, muted China debut"
2012/12/14,"US STOCKS-Wall St succumbs to Apple's fall, 'cliff' uncertainty"
2012/12/14,US STOCKS-Wall St slips with Apple as 'cliff' looms
2012/12/16,Apple says China iPhone 5 sales in first weekend top 2 million
2012/12/17,Judge denies Apple injunction request against Samsung smartphones
2012/12/17,Apple's iPhone 5 starts strong in China but shares pressured
2012/12/18,Samsung drops attempt to ban Apple sales in Europe
2012/12/19,US agency makes initial ruling against Apple 'pinch-to-zoom' patent
2012/12/20,Patent agency rejects Apple pinch-to-zoom patent in initial ruling
2012/12/21,Analysis: Apple's swoon exposes risk lurking in mutual funds
2012/12/28,Apple loses another copyright lawsuit in China: Xinhua
2012/12/28,Apple agrees to drop patent claims against new Samsung phone
2013/1/1,Armed robbers hit Paris Apple store
2013/1/2,Judge rejects Apple false advertising claims vs. Amazon
2013/1/2,Apple shares rise 3.1 percent in premarket trading
2013/1/2,Judge rejects part of Apple App Store suit vs Amazon
2013/1/4,US STOCKS-Wall St inches up after data; Apple extends fall
2013/1/4,"Armstrong hedge fund eyes stocks rally, buys Apple"
2013/1/4,"US STOCKS-Data helps pace Wall St higher, but Apple drags"
2013/1/7,"Huawei challenges Samsung, Apple with big-screen phones"
2013/1/7,Identity thieves go shopping for Apple products
2013/1/7,Analysis: Apple bid for Samsung sales ban faces skeptical court
2013/1/8,Apple CEO visits China for second time in less than a year
2013/1/9,Samsung seeks broader chip base as Apple cuts loose
2013/1/10,Apple's Tim Cook meets with China Mobile chairman in Beijing
2013/1/11,Apple won't blindly pursue market share: report
2013/1/13,Korea Hot Stocks-LG Display falls on talks of Apple order cut
2013/1/14,"US STOCKS-Apple drags on S&P, Nasdaq; Dell jumps after report"
2013/1/14,US STOCKS-Wall St sags as demand worries hit Apple
2013/1/14,Seoul shares open flat; LG Display slips amid Apple concerns
2013/1/14,"US STOCKS-Apple demand worries weigh on S&P, Nasdaq"
2013/1/14,Nikkei hits 32-month high on weak yen; Sharp down on Apple report
2013/1/14,Samsung urges U.S. court to keep allowing Galaxy phone sales
2013/1/14,Apple shares fall on reports of cuts to iPhone parts orders
2013/1/15,"US STOCKS-Wall St pulls flat as Apple pares losses, retailers gain"
2013/1/15,Seoul shares hit nearly 3-week low as Apple suppliers weigh
2013/1/15,"ADR REPORT-Foreign shares edge lower, weighed by Apple suppliers"
2013/1/16,US STOCKS-Wall Street flat as Apple gains; Boeing drags Dow
2013/1/16,Samsung Galaxy tablets do not infringe Apple design: Dutch court
2013/1/17,"Company emails are key in Apple, Google hiring case, judge says"
2013/1/18,"In smartphone wars, Apple stalks the elusive injunction"
2013/1/19,Analysis: Apple earnings need to overcome technical malaise
2013/1/22,Steve Jobs threatened patent suit to enforce no-hire policy: filing
2013/1/23,Options market sees big move in Apple shares after earnings
2013/1/23,Apple CFO says iphone sales more than doubled in China
2013/1/23,Seoul shares slide as tech stocks weigh after Apple result
2013/1/23,US STOCKS SNAPSHOT - S&P 500 futures fall after Apple results
2013/1/23,"Nikkei moves sideways after sharp losses, Apple suppliers sag"
2013/1/23,Apple finally succumbs to uncreative destruction
2013/1/23,Options market sees big move in Apple shares after earnings
2013/1/23,"S&P up for sixth day, Apple slip could halt rally"
2013/1/23,US ITC remands part of Apple's patent complaint against Samsung
2013/1/23,Nikkei extends losses; Apple suppliers in spotlight
2013/1/23,Apple shares fall more than 10 pct after hours
2013/1/23,"Apple shares extend decline, down 6.2 pct after results"
2013/1/23,Apple has $94 billion of its total cash offshore
2013/1/23,"US STOCKS-S&P up for sixth day, Apple slip could halt rally"
2013/1/24,Apple's iPhone disappointment fans doubt on growth
2013/1/24,Apple disappointment pulls Britain's FTSE lower
2013/1/24,Samsung may cut expenses as Apple shops elsewhere for chips
2013/1/24,US STOCKS SNAPSHOT-Wall Street opens lower after Apple results
2013/1/24,Apple's weak results spark fresh round of price target cuts
2013/1/24,Fat profit margins make iron ore the apple of miners' eyes
2013/1/24,"Apple supplier Cirrus's profit beats, looks to diversify customers"
2013/1/24,"Apple puts a brake on European shares, eclipses China data"
2013/1/24,Samsung may cut capex as Apple shops elsewhere for chips
2013/1/25,Apple co-founder Wozniak says parts of Jobs film 'totally wrong'
2013/1/25,Exxon Mobil regains market-value crown from slumping Apple
2013/1/25,"Apple steps up labor audits, finds underage workers"
2013/1/28,"US STOCKS-Dow, S&P 500 near flat after rally; Apple boosts Nasdaq"
2013/1/28,"US STOCKS-S&P 500 slips after rally, but Apple lifts Nasdaq"
2013/1/29,U.S. court rejects Apple's bid to raise damages in Samsung case
2013/1/30,"Fusion-io sees weak third quarter as Apple, Facebook delay orders"
2013/1/30,U.S. court rejects Apple's bid to raise damages in Samsung case
2013/1/30,Analysis: The funds that saw Apple's decline coming
2013/1/30,Fidelity Contrafund cut Apple stake 3 percent in December
2013/1/31,"Audio company Audience sees fast growth, even with less Apple"
2013/1/31,Apple loses a U.S. appeals bid in Samsung patent fight
2013/2/1,Apple edges out Samsung for mobile phone sales lead in fourth quarter
2013/2/4,California court finds for Apple in credit card suit
2013/2/6,Should Apple be a $200 stock?
2013/2/7,"Greenlight's Einhorn sues Apple, 'dissatisfied' with capital plans"
2013/2/7,Apple and Einhorn could both use cleaner design
2013/2/7,How Einhorn turned from Apple advocate to agitator
2013/2/8,Einhorn case against Apple rests on unusual legal tactic
2013/2/11,Judge speeds up schedule in Apple versus Einhorn case
2013/2/11,U.S. judge speeds up schedule in Apple vs Einhorn case
2013/2/11,Why Apple should ignore its shareholders
2013/2/12,Apple CEO calls tiff with Einhorn over preferred stock a 'sideshow'
2013/2/12,Apple CEO tim cook says company 'doesn't have a depression-era mentality'
2013/2/13,High stakes if Apple e-books antitrust case goes to trial
2013/2/13,"Apple fires back at Einhorn, reveals high-level meeting details"
2013/2/13,"Cooperman's Omega sells Apple; buys Facebook, Sandridge - filing"
2013/2/13,Loewe shares jump 43 percent on Apple bid talk
2013/2/13,"Another investor sues Apple, taking a page from Einhorn playbook"
2013/2/13,Loewe shares rise on talk Apple bid talk
2013/2/14,Apple's search technology lawsuit against Samsung may go on hold
2013/2/15,"Ahead of hearing, Einhorn reiterates case against Apple"
2013/2/19,Judge says hedge fund Greenlight may succeed in Apple case
2013/2/19,Greenlight shows 'likelihood of success' against Apple -judge
2013/2/19,"Einhorn hedge fund may succeed in Apple case, judge says"
2013/2/19,"Exclusive: Apple, Macs hit by hackers who targeted Facebook"
2013/2/20,Hedge fund manager Einhorn takes Apple campaign to shareholders
2013/2/21,AIG is the new Apple of hedge fund managers' eyes: report
2013/2/21,Einhorn says Apple 'iPref' stock would unlock value
2013/2/24,Samsung to unveil its next Galaxy S smartphone on Apple's turf
2013/2/24,"Web browser-maker Firefox takes on smartphone powers Apple, Google"
2013/2/25,Apple loses shine in investor fight
2013/2/27,"Apple CEO says he feels shareholders' pain, urges long view"
2013/2/27,Court denies Apple's motion to reduce damages in VirnetX lawsuit
2013/2/28,Samsung Electronics says loses a Japan patent lawsuit to Apple
2013/3/1,Judge throws out part of Apple patent award against Samsung
2013/3/1,"Judge cuts Apple award vs Samsung, sets new damages trial"
2013/3/1,"Einhorn drops lawsuit against Apple, ends high-profile challenge"
2013/3/1,"Einhorn drops lawsuit versus Apple, ends challenge"
2013/3/3,Samsung Electronics shares rise after Apple award nearly halved
2013/3/6,"Staples CEO says now selling Apple accessories online, will have in stores in Q1"
2013/3/6,Samsung gets a foot in at key Apple supplier Sharp with $110 million investment
2013/3/6,"Exclusive: Apple's Cook, music mogul Iovine discuss new music service"
2013/3/7,Samsung loses latest Apple patent suit in UK
2013/3/8,Judge will not suspend Apple Siri patent case vs. Samsung
2013/3/8,CEO Tim Cook may have to testify in Apple e-books case
2013/3/12,"Hedge funds stockpiled Citi, axed Apple in Q4"
2013/3/12,Apple has 25 percent chance of missing outlook: analyst
2013/3/13,Apple CEO Cook must testify in e-books antitrust case -judge
2013/3/13,"For China Mobile, 4G and next iPhone are key to unlocking Apple demand"
2013/3/15,China TV consumer show criticizes Apple and Volkswagen
2013/3/15,Samsung Galaxy S4 blitz may prompt Apple rethink
2013/3/18,U.S. computer hacker gets three-and-a-half years for stealing iPad user data
2013/3/18,Computer hacker gets 3-1/2 years for stealing iPad user data
2013/3/19,"Samsung working on wristwatch, joins Apple - source"
2013/3/19,Apple recruits Adobe CTO as VP technology
2013/3/20,Software co. Intertrust accuses Apple of infringing patents
2013/3/20,Software firm Intertrust says Apple infringed patents
2013/3/21,"Apple makes renewable energy push with solar, fuel cells"
2013/3/21,Apple investors pay more for downside bets
2013/3/22,"Apple blames record labels, film studios for high Australian prices"
2013/3/24,Apple buys Silicon Valley startup WiFiSlam
2013/3/27,Popularity helps buffer Apple from Chinese state-media attacks
2013/4/1,Apple apologises to Chinese consumers over warranty confusion
2013/4/2,Sorry Apple gets respect in China after tabloid trial
2013/4/5,ITC judge says Samsung infringes key part of Apple patent
2013/4/11,France threatens EU action over Apple App Store ban
2013/4/12,Amazon lifts executive stock awards as Apple rivalry heats up
2013/4/15,Trader admits fraud in $1 billion Apple stock scheme
2013/4/17,Nikkei follows global markets lower; Apple-linked shares hit
2013/4/17,"US STOCKS-Drop in Apple shares, weak profits drag Wall St lower"
2013/4/17,LG Display tumbles on concerns of weaker sales to Apple
2013/4/17,Nikkei retreats as blue-chips lose ground; Apple suppliers sag
2013/4/17,"Drop in Apple shares, weak profits drag Wall Street lower"
2013/4/17,"Supplier woes stir Apple demand fears, stock drops below $400"
2013/4/17,Nikkei falls as exporters lose ground; Apple-linked shares hit
2013/4/18,ADR REPORT-Apple component suppliers lead foreign shares lower
2013/4/18,"Nikkei falls 1.2 percent, hurt by Apple component suppliers"
2013/4/18,"Supplier woes stir Apple demand fears, Asian parts makers dive"
2013/4/22,US trade panel says Apple did not violate Google patent
2013/4/22,LG Display logs small profit as Apple orders slow
2013/4/22,Slowdown in Apple orders weighs on LG Display's first-quarter profit
2013/4/23,"Instant View: Apple results surpass Street targets, doubles cash return"
2013/4/23,U.S. trade panel says Apple did not violate Google patent
2013/4/23,Apple CEO acknowledged growth rate has slowed
2013/4/24,"Analysts cut Apple targets on profit decline, soft outlook"
2013/4/24,"Apple shares fall as buyback, dividend hike fail to please"
2013/4/24,Apple shares fall 3.3 percent in premarket
2013/4/24,"Apple's cash plan takes heat off Cook, buys him time"
2013/4/24,Apple debt issuance would dwarf that of tech rivals
2013/4/25,Hon Hai targets Indonesia to diversify Apple-heavy revenue
2013/4/26,Samsung takes more smartphone market share from Apple
2013/4/29,Apple mandates banks for debt investor meetings -source
2013/4/29,"Google Now comes to iPhone, challenging Apple's Siri"
2013/4/29,Apple lays groundwork for first debt sale ever
2013/4/30,Judge sets new trial dates in Apple vs Samsung patent battle
2013/4/30,Apple launches biggest-ever non-bank bond deal at $17 bln
2013/4/30,TREASURIES-Bonds erase gains amid positioning for Apple debt sale
2013/4/30,Apple opens books on six-part US dollar bond - source
2013/4/30,Apple bond order book tops $50 bln - market sources
2013/4/30,Apple said today's deal to be sole bond offer in 2013 - source
2013/5/1,"Pentagon may soon clear use of Apple, Samsung, BlackBerry devices"
2013/5/1,Fidelity Contrafund's Danoff frets over Apple rivals
2013/5/1,New Apple bonds dominate trade in secondary market
2013/5/2,Zagg slashes sales forecast as Apple delays new products
2013/5/3,Apple goes big -- and gets it right
2013/5/6,"S&P 500 closes at record again; financials, Apple lead"
2013/5/6,"US STOCKS-S&P 500 closes at record again; financials, Apple lead"
2013/5/6,"US STOCKS-Wall St extends rally; financials, Apple lead"
2013/5/7,Greenlight Re's Einhorn says he added to Apple position - call
2013/5/7,US STOCKS-Wall St little changed after record close; Apple shares weigh
2013/5/7,"Einhorn adds to Apple stake, awaits blockbuster product"
2013/5/8,Apple supplier Pegatron boosts China workforce by 40 pct in H2
2013/5/9,US STOCKS SNAPSHOT-Wall St mostly slips in late trading; Apple down
2013/5/10,Apple bite out of market seeds IPO appetites
2013/5/13,Sharp to seek Samsung edge for survival as Apple sales lose steam
2013/5/13,"France weighs 'culture tax' for Apple, Google products"
2013/5/14,"Apple tells U.S. of tough talks, not collusion, with publishers"
2013/5/17,Foxconn says needs more time to further cut workers' overtime
2013/5/20,"Apple, Congress spar over taxes ahead of Tuesday hearing"
2013/5/20,"Apple to argue for tax reform, defend tax practices on Tuesday"
2013/5/21,Apple CEO makes no apology for company's tax strategy
2013/5/21,Irish opposition calls for multinationals to face parliament
2013/5/21,EU leaders look to end Apple-style tax avoidance schemes
2013/5/21,Irish PM says U.S. Senate's Apple tax claims incorrect
2013/5/21,Apple tax fight needs global response
2013/5/21,Ireland rejects blame for Apple's low tax rate
2013/5/22,"EU leaders shine spotlight on Amazon, Google over tax policy"
2013/5/22,Ireland feels the heat from Apple tax row
2013/5/23,Apple enjoyed Irish tax holiday from the start
2013/5/23,Apple supplier Cirrus slumps as pricing pressure grows
